ID,RN,FN,RP,FP,Sensitivitaet,Spezifitaet,PPV,NPV
141,34,0,1,1,1,0.971428571428571,0.5,1
9870,2,0,1,0,1,1,1,1
1897,8,1,0,0,0,1,,0.888888888888889
1168,40,0,1,5,1,0.888888888888889,0.166666666666667,1
2545,9,0,1,0,1,1,1,1
1175,62,1,0,0,0,1,,0.984126984126984
2712,10,0,1,1,1,0.909090909090909,0.5,1
668,41,1,0,0,0,1,,0.976190476190476
1181,8,0,1,0,1,1,1,1
1183,28,0,1,4,1,0.875,0.2,1
5794,31,1,0,0,0,1,,0.96875
1188,17,0,1,1,1,0.944444444444444,0.5,1
9381,2,1,0,0,0,1,,0.666666666666667
8872,14,0,1,3,1,0.823529411764706,0.25,1
1052,33,1,0,0,0,1,,0.970588235294118
1195,1,1,0,0,0,1,,0.5
1196,17,1,0,6,0,0.739130434782609,0,0.944444444444444
1366,33,1,0,1,0,0.970588235294118,0,0.970588235294118
2737,34,0,1,1,1,0.971428571428571,0.5,1
181,12,0,1,2,1,0.857142857142857,0.333333333333333,1
1796,0,0,1,0,1,,1,
3768,3,0,1,0,1,1,1,1
2747,4,1,0,6,0,0.4,0,0.8
194,66,0,1,2,1,0.970588235294118,0.333333333333333,1
1221,3,1,0,0,0,1,,0.75
1223,47,0,1,2,1,0.959183673469388,0.333333333333333,1
1231,22,0,1,4,1,0.846153846153846,0.2,1
9337,3,0,1,1,1,0.75,0.5,1
2596,4,0,1,0,1,1,1,1
1259,26,0,1,1,1,0.962962962962963,0.5,1
1261,3,0,1,1,1,0.75,0.5,1
9256,55,0,1,6,1,0.901639344262295,0.142857142857143,1
2601,3,0,1,2,1,0.6,0.333333333333333,1
1279,2,1,0,2,0,0.5,0,0.666666666666667
1284,17,0,1,2,1,0.894736842105263,0.333333333333333,1
1800,0,0,1,0,1,,1,
1803,77,0,1,0,1,1,1,1
2728,37,0,1,5,1,0.880952380952381,0.166666666666667,1
1317,7,1,0,0,0,1,,0.875
1320,14,0,1,2,1,0.875,0.333333333333333,1
9519,5,1,0,0,0,1,,0.833333333333333
1337,23,1,0,3,0,0.884615384615385,0,0.958333333333333
1851,39,0,1,2,1,0.951219512195122,0.333333333333333,1
3912,15,1,0,2,0,0.882352941176471,0,0.9375
6988,5,0,1,0,1,1,1,1
11,1,0,1,0,1,1,1,1
1875,2,0,1,0,1,1,1,1
1934,0,0,1,0,1,,1,
9046,19,0,1,5,1,0.791666666666667,0.166666666666667,1
858,2,0,1,1,1,0.666666666666667,0.5,1
3940,57,1,0,1,0,0.982758620689655,0,0.982758620689655
3944,56,0,1,3,1,0.949152542372881,0.25,1
9065,21,1,0,0,0,1,,0.954545454545455
1903,1,0,1,0,1,1,1,1
369,27,1,0,3,0,0.9,0,0.964285714285714
1911,15,1,0,1,0,0.9375,0,0.9375
1915,20,1,0,6,0,0.769230769230769,0,0.952380952380952
1920,1,0,1,0,1,1,1,1
398,27,1,0,1,0,0.964285714285714,0,0.964285714285714
1935,11,0,1,0,1,1,1,1
3994,4,0,1,0,1,1,1,1
1951,111,0,1,2,1,0.982300884955752,0.333333333333333,1
1955,42,0,1,1,1,0.976744186046512,0.5,1
9639,3,1,0,0,0,1,,0.75
430,4,0,1,0,1,1,1,1
8635,0,0,1,1,1,0,0.5,
446,40,0,1,2,1,0.952380952380952,0.333333333333333,1
1985,16,0,1,1,1,0.941176470588235,0.5,1
1986,7,0,1,1,1,0.875,0.5,1
2019,2,0,1,0,1,1,1,1
490,22,0,1,1,1,0.956521739130435,0.5,1
3569,3,1,0,0,0,1,,0.75
3578,30,1,0,6,0,0.833333333333333,0,0.967741935483871
2558,10,0,1,3,1,0.769230769230769,0.25,1
